ChemicalID,DiseaseID,label
D000068759,MESH:D009205,1
C424802,MESH:C537922,0
C069833,MESH:C537359,0
D004317,MESH:D006331,1
C479979,MESH:D010842,0
C042577,MESH:D020233,1
D017257,MESH:D017454,0
C481268,MESH:D011818,1
D020123,MESH:D002277,1
D010068,MESH:D009232,0
D011464,MESH:D003328,1
D004008,MESH:D055623,1
D002994,MESH:D017449,1
D000959,MESH:D006973,1
D014640,MESH:D001424,1
C501656,MESH:D043171,0
C011941,MESH:D009423,0
D010402,MESH:D015835,0
D015736,MESH:D001161,1
D009942,MESH:D008545,1
D011441,MESH:D008108,1
D036145,MESH:D000647,1
C479171,MESH:D002538,0
C000612000,MESH:D001250,0
D014212,MESH:D012208,1
D016595,MESH:D010437,1
C031721,MESH:D009914,0
C546526,MESH:D005355,1
D003005,MESH:D016770,0
D005232,MESH:D005198,0
D001241,MESH:D050197,1
D002038,MESH:D004714,0
D004087,MESH:D011183,1
C084711,MESH:D003866,1
D013831,MESH:D002971,1
D000077603,MESH:D005199,1
C493870,MESH:D002375,0
D013748,MESH:D004487,1
D000077285,MESH:D009374,1
D000584,MESH:D056929,1
C005246,MESH:D002006,0
C541923,MESH:D013789,0
D004399,MESH:D030361,0
D002117,MESH:D009374,1
D000617,MESH:D014947,0
C035731,MESH:D007040,0
C540311,MESH:D014898,0
C531958,MESH:D007079,0
C009999,MESH:D012513,1
D008558,MESH:C538446,0
D017334,MESH:D017714,1
C530263,MESH:D005764,0
D004737,MESH:D013031,0
C000589490,MESH:D058866,0
C519845,MESH:D059226,0
D005039,MESH:D011317,1
D012293,MESH:D008581,1
D000077408,MESH:D012559,1
C568962,MESH:D017043,0
D005472,MESH:D006402,0
C072247,MESH:D015861,1
C032628,MESH:D054685,0
C048498,MESH:D006331,1
C009985,MESH:D002805,0
C000625876,MESH:D000405,0
D000077236,MESH:D019954,1
C054125,MESH:C531617,0
D007464,MESH:D000544,1
C024989,MESH:D048629,1
C020549,MESH:D017116,1
C112689,MESH:D003110,1
D005475,MESH:D012559,1
D004144,MESH:D004828,0
D000077185,MESH:D003111,1
C509288,MESH:D013117,0
C103723,MESH:D001750,0
D007660,MESH:D009422,1
D000077261,MESH:D005334,1
C057013,MESH:D007012,0
D005476,MESH:D012559,1
C533622,MESH:D009223,0
D008728,MESH:D010149,1
C477185,MESH:C538178,0
C424943,MESH:D001943,1
D001599,MESH:D000647,1
C584509,MESH:D009422,0
C562239,MESH:D006943,1
D014978,MESH:D010608,0
C534628,MESH:D017109,1
C519562,MESH:D019846,0
D013735,MESH:D008569,1
C031649,MESH:D010300,1
D017964,MESH:D003876,1
C519903,MESH:D002545,1
C058317,MESH:D011507,1
C048763,MESH:D018856,0
D004294,MESH:D008881,1
D004041,MESH:D009336,1
C061133,MESH:D020220,0
C049058,MESH:D014581,0
D003907,MESH:D054198,1
D011345,MESH:D002524,0
C094049,MESH:D007153,0
C062458,MESH:D019970,1
C040920,MESH:D002288,0
D000068580,MESH:D012513,0
C063449,MESH:D047748,0
C021277,MESH:C537171,0
D001058,MESH:D007172,1
D000077285,MESH:C569516,0
C499148,MESH:D006930,1
C006737,MESH:D007855,0
D008463,MESH:D009336,0
C023470,MESH:D000787,1
C492919,MESH:D018287,0
C505055,MESH:D004938,1
C008661,MESH:D003110,1
C521984,MESH:D003921,1
D001728,MESH:D013927,1
D000077582,MESH:D011618,1
C014486,MESH:D005922,1
D007978,MESH:D015179,1
D005707,MESH:D011141,1
D012382,MESH:D020295,0
C005214,MESH:D056929,0
D000319,MESH:D008133,1
D003915,MESH:D001289,1
D002040,MESH:D013587,0
D017612,MESH:D002481,0
D011433,MESH:D011123,1
D011464,MESH:D006344,1
C575594,MESH:D001791,0
D007792,MESH:D014125,0
C080755,MESH:D006930,1
D005472,MESH:D008114,1
D000077185,MESH:D020256,1
D003033,MESH:D001480,0
C099689,MESH:D000274,0
C010491,MESH:D010146,1
C111148,MESH:D001289,0
C417083,MESH:D006258,1
D000666,MESH:D058387,1
D000077236,MESH:D013375,1
C002669,MESH:D006968,1
C022801,MESH:D008103,1
D010695,MESH:D003921,1
D000676,MESH:D042882,0
D000069605,MESH:D012912,1
D019980,MESH:D006192,1
C080197,MESH:D011371,0
C501952,MESH:D016103,0
C032208,MESH:D015674,1
C076944,MESH:D006529,1
C021082,MESH:D003967,0
C403944,MESH:D009410,1
D000662,MESH:D007239,0
D005446,MESH:D007249,1
D017311,MESH:D003324,1
D015032,MESH:D000430,0
C108242,MESH:D005311,0
C000603178,MESH:D000741,0
D011713,MESH:D017880,1
C046438,MESH:D030401,0
D000077185,MESH:D054198,1
D010400,MESH:D004697,1
C439263,MESH:D006965,1
C511621,MESH:D006330,1
D000077276,MESH:D009336,1
C568958,MESH:D019693,0
D007559,MESH:D010272,1
C010327,MESH:D001752,0
C571852,MESH:D059327,0
D000077185,MESH:D006470,1
C045251,MESH:D007565,0
C531010,MESH:D009846,0
D009822,MESH:D007939,0
C030141,MESH:D005234,1
C080122,MESH:D006948,1
D005480,MESH:D007414,1
C091884,MESH:D012912,0
C001801,MESH:D006317,0
C042831,MESH:D003440,0
C519816,MESH:D018184,0
C083752,MESH:D015427,0
D000077185,MESH:D009133,1
D009496,MESH:D015362,0
D003513,MESH:D013226,1
D002122,MESH:D012804,1
C511975,MESH:D010031,0
C084593,MESH:D004827,1
C056684,MESH:D003092,1
D012701,MESH:C563161,0
D000468,MESH:D010437,1
C498077,MESH:D012008,0
D013629,MESH:D009369,1
C574213,MESH:C537948,0
D004642,MESH:D015459,1
C080910,MESH:D012164,1
C006552,MESH:D008569,1
D020030,MESH:D004802,0
D019821,MESH:D000419,1
D010830,MESH:D020821,1
C052549,MESH:D006973,1
D002857,MESH:D050177,1
C054084,MESH:D009214,0
C571829,MESH:D012393,1
D011224,MESH:D011595,1
C102405,MESH:D015432,0
D004365,MESH:D008659,1
C073402,MESH:D001228,0
C082248,MESH:D006333,1
C009135,MESH:D017492,0
D009569,MESH:D008471,1
D017964,MESH:D013118,1
D019946,MESH:D012640,1
C099570,MESH:D007414,0
D010936,MESH:D003929,1
C113580,MESH:D011471,1
C573672,MESH:D012516,0
C017953,MESH:D008569,1
C079315,MESH:D008106,1
C100699,MESH:C536353,0
C115558,MESH:D019588,0
C035958,MESH:D005119,0
D004144,MESH:D004646,0
D002440,MESH:D018382,0
C046575,MESH:D006816,0
C052932,MESH:D049188,0
C110772,MESH:D005134,0
C000599362,MESH:D006505,1
C035933,MESH:D002637,0
C000713447,MESH:C535500,0
D011405,MESH:D016778,1
C038377,MESH:D000068079,0
C502530,MESH:D020953,0
C027744,MESH:D003556,1
C016392,MESH:D013610,0
C017652,MESH:D028227,0
C004503,MESH:D014010,0
C063318,MESH:D006099,0
D008727,MESH:D013274,1
D007559,MESH:D004184,1
D013726,MESH:D011654,1
C004999,MESH:D008545,1
C008088,MESH:D012141,1
D020927,MESH:D008569,1
D008874,MESH:D004421,1
C528128,MESH:D023903,1
D012103,MESH:D020244,1
D010833,MESH:D018442,0
C530779,MESH:D001228,0
C000598200,MESH:D020522,0
D018119,MESH:D013611,0
C477861,MESH:D011537,1
D020910,MESH:D006930,1
C023617,MESH:D004422,0
D000111,MESH:D062025,1
D000077384,MESH:D002769,0
D006493,MESH:D010689,1
D008278,MESH:D004461,1
D013866,MESH:D056828,0
C003223,MESH:D007241,0
D002939,MESH:D013163,1
D009944,MESH:D004684,0
D010653,MESH:D006099,1
C494243,MESH:D020521,1
C038334,MESH:D000648,0
D019379,MESH:D017237,0
C501649,MESH:D013001,0
C073316,MESH:D006930,1
D004155,MESH:D012772,1
C550547,MESH:D020720,0
D000530,MESH:D005199,0
D020160,MESH:D020267,1
D000628,MESH:D017202,1
C076256,MESH:C564133,0
D001418,MESH:D013375,1
D010621,MESH:D012569,0
D007369,MESH:D007673,0
C561949,MESH:D004698,0
D014700,MESH:D004417,1
C115013,MESH:D009134,0
D008874,MESH:D005911,1
D002330,MESH:D001254,1
C543889,MESH:D009846,0
C118156,MESH:D014596,0
C511621,MESH:D015430,1
C034534,MESH:D003057,0
C400786,MESH:D001750,0
C503854,MESH:D008108,1
D001581,MESH:D014069,0
D008550,MESH:D003092,1
C053194,MESH:D016849,0
C032688,MESH:D008171,1
C468270,MESH:D056487,0
C040871,MESH:D059226,0
D000068438,MESH:D015814,1
C036901,MESH:D007383,1
D000077261,MESH:D017180,1
C523965,MESH:D005910,1
D005707,MESH:D007511,1
C051752,MESH:D015433,0
C013983,MESH:D008107,1
D014640,MESH:D004698,1
C551844,MESH:D007174,0
D020372,MESH:D006973,1
C531023,MESH:D017380,0
D000069439,MESH:D015769,0
D008550,MESH:D013733,1
C561058,MESH:D009145,0
D014639,MESH:D000208,0
D017258,MESH:D009362,1
C557933,MESH:D002779,0
D009270,MESH:D003704,1
D008795,MESH:D003092,1
D013749,MESH:D013290,1
C064294,MESH:D005355,1
D016713,MESH:D055985,0
C009765,MESH:D007968,0
D005228,MESH:D014983,0
C118739,MESH:C535650,1
C119620,MESH:D008180,0
C025759,MESH:D056486,1
D016190,MESH:D012512,1
C496730,MESH:D001885,0
D013999,MESH:D057066,1
C009091,MESH:D006975,0
C524029,MESH:D054438,0
D000077276,MESH:D000303,1
C014758,MESH:D006457,0
C052036,MESH:D053609,0
C116818,MESH:D009976,0
D013729,MESH:D001289,1
C008542,MESH:D006395,0
C056165,MESH:D001919,1
C479122,MESH:C548016,0
D019290,MESH:D009376,1
D016627,MESH:D011605,1
C457999,MESH:D006560,0
C042137,MESH:D001943,1
D004280,MESH:D017202,1
C005403,MESH:D014735,1
C077073,MESH:D017520,0
D000078308,MESH:D020529,0
D003520,MESH:D013585,1
C042413,MESH:D000077192,0
D064747,MESH:D004942,1
C066440,MESH:D004714,0
C006863,MESH:D012532,1
D014236,MESH:D015835,0
C004566,MESH:D014693,1
C082137,MESH:D017086,0
C121978,MESH:D012878,1
C004503,MESH:D010001,0
C003377,MESH:D006943,1
D007464,MESH:D004404,1
C051594,MESH:D051270,0
C422910,MESH:C563984,0
C016845,MESH:D005148,0
C508970,MESH:D014899,0
C011145,MESH:D006973,1
C013364,MESH:D007022,1
C028009,MESH:D009369,1
C005832,MESH:D008924,0
C043648,MESH:D020256,0
C572639,MESH:D011041,1
C061097,MESH:D001885,0
D011794,MESH:D006930,1
D014807,MESH:D010146,1
D000086,MESH:C535506,1
D000929,MESH:D003865,1
C012596,MESH:D007565,1
D011758,MESH:D002286,1
C557717,MESH:D006177,0
D005492,MESH:D010922,1
C007845,MESH:C538370,0
D011429,MESH:D003921,1
C101670,MESH:D013226,1
C588213,MESH:D007249,1
C505055,MESH:D000748,0
D002719,MESH:D014883,0
C013983,MESH:D008103,1
C099689,MESH:D004696,0
C032005,MESH:D008831,0
C553344,MESH:D003645,0
C434584,MESH:D017681,0
C422910,MESH:D011471,1
C406527,MESH:D011565,1
D016572,MESH:D002779,1
D005424,MESH:D014075,0
C462499,MESH:D018149,0
C011677,MESH:D010003,1
D016190,MESH:D017599,1
C000607558,MESH:D005355,1
C045495,MESH:D055613,0
D008094,MESH:D013375,1
C100236,MESH:D006965,1
D014751,MESH:D000230,1
D001728,MESH:D008545,1
C005152,MESH:D010146,0
D000077213,MESH:D003072,1
D011433,MESH:D013971,1
C480140,MESH:D016773,0
D013390,MESH:D012640,1
D011464,MESH:D001201,0
C034078,MESH:D004393,0
D019287,MESH:D051437,1
C017323,MESH:D004775,0
C119203,MESH:D055370,1
C497687,MESH:D004844,0
D019817,MESH:D022124,1
C583451,MESH:D010850,0
C038328,MESH:D006940,0
C062735,MESH:D009298,1
D002997,MESH:D011618,1
C544478,MESH:D003882,0
D000069059,MESH:D006951,1
C100108,MESH:D012652,0
C574914,MESH:C535323,0
D012717,MESH:D056486,1
D047310,MESH:D000544,1
C504928,MESH:D001744,0
C551468,MESH:D010212,0
C475284,MESH:C537359,0
C000593705,MESH:D011250,0
C549041,MESH:D005497,0
D016190,MESH:D002294,1
C014926,MESH:D008173,0
C045855,MESH:D013613,0
D000077547,MESH:D055756,1
C014085,MESH:D005621,0
C085084,MESH:D016301,0
D011339,MESH:D053578,0
C057491,MESH:D016393,0
C492721,MESH:D028361,1
C451735,MESH:D001660,0
D002726,MESH:D002389,0
D008721,MESH:D017116,1
C035971,MESH:D012607,0
C039979,MESH:D019970,1
C080903,MESH:D011123,0
C551853,MESH:D043171,0
C005274,MESH:D002583,1
C035958,MESH:D000275,0
D016572,MESH:D000741,1
D000093542,MESH:D010190,1
D008801,MESH:D010009,1
C522461,MESH:D009845,0
D000097245,MESH:C563477,0
D002514,MESH:C535500,0
D008790,MESH:D054058,1
D014640,MESH:D010493,1
C112517,MESH:D015658,0
D010109,MESH:D054990,0
D064747,MESH:D006940,1
C014225,MESH:D013919,0
D010936,MESH:D019957,1
C100294,MESH:D015458,0
D025442,MESH:D000647,1
C094385,MESH:D006232,0
C112765,MESH:D004890,1
D000806,MESH:D003324,1
C000625876,MESH:D013789,0
D008775,MESH:D004890,1
C043636,MESH:D013610,1
D000069478,MESH:D009771,1
C511704,MESH:D007319,0
D000077185,MESH:D044584,1
C066026,MESH:D001145,1
D010936,MESH:D015431,1
C005959,MESH:C536694,0
C477463,MESH:D014523,0
D015742,MESH:D012393,0
D002994,MESH:D006937,1
D004977,MESH:D010488,0
D005442,MESH:D004827,1
D008550,MESH:D001927,1
C547405,MESH:D000853,0
D001374,MESH:D008325,1
C517016,MESH:D052016,0
C023599,MESH:D006973,1
D020927,MESH:D004487,1
C085084,MESH:D006012,0
C107087,MESH:D020339,0
D013729,MESH:D010412,0
C447943,MESH:D020195,0
C069202,MESH:D020236,0
C049864,MESH:D006316,0
C104564,MESH:D004681,1
C090686,MESH:D001265,0
D001153,MESH:D013587,1
D010617,MESH:D014098,0
C037032,MESH:D000707,1
C060344,MESH:D013319,0
D015060,MESH:D012021,1
D003561,MESH:D001943,1
D013148,MESH:D000152,1
C035739,MESH:D020176,0
D005015,MESH:D011226,0
C012465,MESH:D002575,0
C473894,MESH:D017190,0
D013148,MESH:D001321,1
C063261,MESH:D005335,0
C017875,MESH:D013733,1
D001590,MESH:D001714,1
C009709,MESH:D014820,0
C026915,MESH:D011552,0
D005492,MESH:D000430,1
C057222,MESH:D009410,1
C042829,MESH:D002100,1
C071351,MESH:D054079,0
D004008,MESH:D001768,1
C087205,MESH:D009497,0
C033163,MESH:D014126,1
D003000,MESH:D012021,1
D000781,MESH:D009410,0
C006253,MESH:D006943,1
C526928,MESH:D005329,0
C015001,MESH:D017192,0
D000069476,MESH:D014456,1
C511975,MESH:D056486,1
D013827,MESH:D017229,1
C051894,MESH:D012214,0
D012838,MESH:D008107,1
D019256,MESH:D009203,0
C480819,MESH:D015354,0
D013411,MESH:D058186,1
D012312,MESH:D015823,0
D008130,MESH:D005910,1
C031721,MESH:C536353,0
C091346,MESH:D017726,1
D010938,MESH:D006317,1
C014896,MESH:D013272,0
C045647,MESH:D010508,0
C417521,MESH:D006457,0
C105308,MESH:D001321,0
C529593,MESH:D016770,0
C058539,MESH:D019693,0
C065350,MESH:D005401,0
D011224,MESH:D013610,1
C404768,MESH:D015837,0
D017328,MESH:D009260,0
C407002,MESH:D006526,1
D020913,MESH:D018487,1
C084584,MESH:D019969,1
C032731,MESH:D001988,0
D000077713,MESH:D011230,1
D000077582,MESH:D011604,1
C057222,MESH:D000647,1
D000068718,MESH:D006950,1
D000077403,MESH:D000163,0
D014801,MESH:D006330,1
D016670,MESH:D001724,0
D007850,MESH:D014549,0
D004610,MESH:D019954,1
D000077553,MESH:D002545,1
D002185,MESH:D001749,1
D004656,MESH:D011507,1
D000638,MESH:D001145,1
C085215,MESH:D053201,1
C039527,MESH:D007592,0
D020889,MESH:D055370,1
C496822,MESH:D020256,0
C007517,MESH:D009361,1
D006861,MESH:D019698,0
D009828,MESH:D017202,1
C046627,MESH:D010241,0
C573672,MESH:D003665,0
C071275,MESH:D011236,0
C005274,MESH:D009410,1
C016527,MESH:D006943,1
C087939,MESH:D014029,0
C121594,MESH:D000380,0
C076881,MESH:D020522,0
D005485,MESH:D014627,0
C090812,MESH:D012164,0
D014529,MESH:D028361,1
D010634,MESH:D007859,1
C060343,MESH:D003389,0
C025463,MESH:D002289,1
C534890,MESH:D056486,1
C079980,MESH:D013322,0
D009553,MESH:D002561,1
C034912,MESH:D009765,1
D011343,MESH:D009389,0
D015853,MESH:D008796,0
D008238,MESH:D002375,1
C055734,MESH:D061686,0
D004837,MESH:D003440,1
C018548,MESH:C538178,0
C065299,MESH:D054143,0
D006585,MESH:C564945,0
C020976,MESH:D011537,1
C469689,MESH:D008223,0
C492521,MESH:D047508,0
D000077209,MESH:D002471,1
C553344,MESH:D002375,1
C030371,MESH:D000855,1
C016101,MESH:D017726,0
C520233,MESH:D004487,1
C082828,MESH:D018270,0
D009254,MESH:D001424,1
D005707,MESH:D015228,1
D020927,MESH:D012128,1
C042577,MESH:D009362,1
C026718,MESH:D010235,0
C415329,MESH:D004480,0
D014288,MESH:D011125,0
D011464,MESH:D011655,1
C571443,MESH:D014456,0
C570774,MESH:D008538,0
C079446,MESH:D009669,1
D001397,MESH:D020886,0
C076944,MESH:D018476,1
C040653,MESH:D012874,1
D016190,MESH:D020953,0
D013205,MESH:D017486,0
D012717,MESH:D010930,0
C015240,MESH:D003921,1
D010634,MESH:D004830,1
C111757,MESH:D009369,1
D001964,MESH:D010900,0
D014639,MESH:D003555,0
C077049,MESH:C536827,0
C108953,MESH:D009196,0
D000097123,MESH:D008107,1
C000588556,MESH:C538543,0
C006261,MESH:D011778,1
D005680,MESH:D007896,0
C090557,MESH:D006331,1
C062737,MESH:D006998,0
C028474,MESH:D017240,0
C018204,MESH:D013281,0
C548487,MESH:D001943,1
C523198,MESH:D018567,0
D014048,MESH:D010520,0
C472365,MESH:D019970,1
C418863,MESH:D001650,0
C023610,MESH:D009008,0
C007704,MESH:D009374,0
D010400,MESH:D016920,1
D011716,MESH:D005873,1
D036145,MESH:D013746,0
D012110,MESH:D006973,1
C059259,MESH:D013771,0
D000070,MESH:D006973,1
C107535,MESH:D013086,0
C034473,MESH:D008101,1
C588260,MESH:D006526,1
C445068,MESH:D008413,0
C047508,MESH:D011625,0
C034039,MESH:D006849,0
D015636,MESH:D012804,0
D010042,MESH:D015837,1
D003561,MESH:D058186,1
C441070,MESH:D044903,0
D008620,MESH:D001859,0
D011713,MESH:D020257,0
C008924,MESH:D066126,0
D008550,MESH:D004487,1
C559147,MESH:D046152,1
C084553,MESH:D000071243,0
C067523,MESH:D017118,0
D004365,MESH:D008413,1
D001241,MESH:D057049,1
D014750,MESH:D009404,1
C081643,MESH:D006973,1
D000077143,MESH:D011471,1
D008727,MESH:D008105,1
D002392,MESH:D034381,1
C035928,MESH:D019851,0
C056165,MESH:D007674,1
D012643,MESH:D056486,1
D004298,MESH:D062787,1
C517830,MESH:D015658,1
D012844,MESH:D014860,0
C000597852,MESH:D013207,0
C506830,MESH:D007249,1
C034588,MESH:D008224,1
D001498,MESH:D009127,1
D008274,MESH:D007674,1
D000077185,MESH:D003920,1
D019695,MESH:D001022,0
C070187,MESH:D008946,0
D015662,MESH:D012400,0
C007633,MESH:D004487,1
C031649,MESH:D005929,0
D001379,MESH:D015435,1
D014635,MESH:D006529,1
D003524,MESH:D014985,0
D006535,MESH:D007024,1
C502015,MESH:D007154,0
D002945,MESH:D002283,1
C038983,MESH:D008106,1
D001058,MESH:D010554,1
D011441,MESH:D015439,0
D000068579,MESH:D012871,0
C526426,MESH:D002524,0
C521767,MESH:D008947,0
C488401,MESH:D005134,0
D011796,MESH:D017726,0
C006821,MESH:D049912,0
D009173,MESH:D009157,1
C027385,MESH:D001161,1
D000069470,MESH:D018908,1
C008846,MESH:D010554,1
D014238,MESH:D007911,1
D013792,MESH:D013276,1
D011345,MESH:D001018,1
C021315,MESH:D015427,1
D019438,MESH:D009164,1
D000077236,MESH:D007859,1
C063261,MESH:D007939,0
D007166,MESH:D007431,0
C076692,MESH:D012141,1
D000305,MESH:D009103,1
D010936,MESH:D059445,1
C005246,MESH:D051261,0
D002331,MESH:D008228,1
C462299,MESH:D011018,0
D000077204,MESH:D001424,1
D004050,MESH:D058186,1
C025473,MESH:D008946,0
C083640,MESH:C537156,0
C041648,MESH:D016757,1
D009543,MESH:D012019,1
C076852,MESH:D015658,1
C113580,MESH:D006528,1
C037850,MESH:D020896,0
D003630,MESH:D004915,1
C063159,MESH:D002105,0
C103505,MESH:D002375,1
C104810,MESH:D007855,0
D000077410,MESH:D012625,0
C027385,MESH:D064129,0
C500617,MESH:D011471,1
D009543,MESH:D014514,1
D008719,MESH:D005393,0
C528479,MESH:D009362,1
D000079982,MESH:D011628,0
C074212,MESH:D020886,0
C504746,MESH:D020720,0
D003894,MESH:D006474,1
C010679,MESH:D020246,1
D014148,MESH:D008595,1
D010634,MESH:D006255,0
C105370,MESH:D006969,0
C056156,MESH:D008064,0
D019161,MESH:D006333,1
C499403,MESH:D001523,0
D017311,MESH:D005355,1
D008775,MESH:D004617,0
D002219,MESH:D003457,0
D000077542,MESH:D011183,1
C116381,MESH:D000189,0
C492721,MESH:D006331,1
C457232,MESH:D009357,0
D009582,MESH:D009374,1
C076903,MESH:D015267,0
C528564,MESH:D012220,1
C020976,MESH:D006930,1
D000493,MESH:D033461,1
D001379,MESH:D014657,1
C410523,MESH:D015423,0
C073339,MESH:D009369,1
D008776,MESH:D001172,1
C098393,MESH:D015508,0
D005472,MESH:D006258,1
C093230,MESH:D011537,1
C017062,MESH:D005124,0
C434926,MESH:D011014,1
D006854,MESH:D013224,1
C034643,MESH:D000686,0
C480880,MESH:D065886,0
C016063,MESH:D018197,0
D015378,MESH:D003015,1
C503534,MESH:D002295,0
C485107,MESH:D058566,0
C479579,MESH:D015356,0
D010431,MESH:D000755,1
C495817,MESH:D005910,1
D014635,MESH:D011595,1
D048729,MESH:D001651,0
C000622214,MESH:D017001,0
D009553,MESH:D004409,1
C033526,MESH:D002472,0
D003891,MESH:D007035,1
C003330,MESH:D034721,0
D007548,MESH:D002637,1
D001414,MESH:D006725,0
C073873,MESH:D014581,0
C042579,MESH:D061206,0
D009270,MESH:D010291,1
D003543,MESH:D007674,0
D002714,MESH:D006925,0
C100173,MESH:D015470,0
C085788,MESH:D013207,0
C585473,MESH:D003231,0
D002707,MESH:D012640,1
D005467,MESH:D012811,1
D014212,MESH:D012878,1
C502994,MESH:D018805,0
D008795,MESH:D013203,1
D000077185,MESH:D050197,1
C039686,MESH:D003324,1
C571008,MESH:D007636,0
D002746,MESH:D002385,0
C067601,MESH:D010859,0
D003647,MESH:D000083083,0
D012765,MESH:D045828,0
C108830,MESH:D005355,1
C073734,MESH:D000647,1
C568376,MESH:D001024,0
C557933,MESH:D005891,0
C000617228,MESH:D010032,0
D017311,MESH:D009203,1
C031049,MESH:D013276,1
D011241,MESH:D000741,1
D008550,MESH:D001745,1
D010894,MESH:D003110,1
C074190,MESH:D019588,0
C044958,MESH:D001161,0
C542859,MESH:D003092,0
C038958,MESH:D056486,1
C522461,MESH:C536082,0
C027641,MESH:D012078,0
D012436,MESH:D051437,1
D014031,MESH:D003231,1
C012716,MESH:D004485,1
D000068718,MESH:C531617,0
C061097,MESH:D020922,0
C058076,MESH:D001930,1
D001688,MESH:D007905,0
D000082082,MESH:D001250,0
D008012,MESH:D010554,1
D006220,MESH:D003866,1
D014750,MESH:D005910,1
D047310,MESH:D065631,1
D014751,MESH:D010051,1
C111148,MESH:D006930,1
C555916,MESH:D058226,0
C585486,MESH:D005761,1
C031618,MESH:D020345,1
D001095,MESH:D003866,1
C401121,MESH:D011645,0
D008751,MESH:D010409,1
D002083,MESH:D003092,1
C098009,MESH:D020220,0
D009270,MESH:D000142,1
C500727,MESH:D015526,0
D004369,MESH:D005335,0
D012765,MESH:D002493,0
C000591640,MESH:D011008,1
C106266,MESH:D000292,0
C040210,MESH:D002289,1
C042986,MESH:D012640,1
C030614,MESH:D007333,1
D013498,MESH:D004489,0
D004491,MESH:D020207,0
C516309,MESH:D007951,0
D005445,MESH:D012640,1
D004977,MESH:D005148,0
D009534,MESH:D000257,1
D013792,MESH:D008010,1
